ID,fold
TRAIN_3815,0
TRAIN_3816,1
TRAIN_3817,4
TRAIN_3818,4
TRAIN_3819,0
TRAIN_3820,2
TRAIN_3821,3
TRAIN_3822,2
TRAIN_3823,1
TRAIN_3824,4
TRAIN_3825,2
TRAIN_3826,3
TRAIN_3827,3
TRAIN_3828,3
TRAIN_3829,0
TRAIN_3830,2
TRAIN_3831,4
TRAIN_3832,3
TRAIN_3833,2
TRAIN_3834,4
TRAIN_3835,2
TRAIN_3836,1
TRAIN_3837,2
TRAIN_3838,1
TRAIN_3839,0
TRAIN_3840,0
TRAIN_3841,1
TRAIN_3842,4
TRAIN_3843,0
TRAIN_3844,0
TRAIN_3845,2
TRAIN_3846,0
TRAIN_3847,1
TRAIN_3848,2
TRAIN_3849,3
TRAIN_3850,1
TRAIN_3851,2
TRAIN_3852,0
TRAIN_3853,1
TRAIN_3854,2
TRAIN_3855,4
TRAIN_3856,1
TRAIN_3857,3
TRAIN_3858,4
TRAIN_3859,0
TRAIN_3860,0
TRAIN_3861,3
TRAIN_3862,4
TRAIN_3863,0
TRAIN_3864,3
TRAIN_3865,1
TRAIN_3866,0
TRAIN_3867,1
TRAIN_3868,1
TRAIN_3869,4
TRAIN_3870,4
TRAIN_3871,3
TRAIN_3872,2
TRAIN_3873,4
TRAIN_3874,1
TRAIN_3875,1
TRAIN_3876,2
TRAIN_3877,2
TRAIN_3878,0
TRAIN_3879,0
TRAIN_3880,2
TRAIN_3881,2
TRAIN_3882,3
TRAIN_3883,3
TRAIN_3884,0
TRAIN_3885,3
TRAIN_3886,2
TRAIN_3887,2
TRAIN_3888,1
TRAIN_3889,1
TRAIN_3890,4
TRAIN_3891,1
TRAIN_3892,1
TRAIN_3893,4
TRAIN_3894,1
TRAIN_3895,0
TRAIN_3896,2
TRAIN_3897,3
TRAIN_3898,1
TRAIN_3899,3
TRAIN_3900,4
TRAIN_3901,1
TRAIN_3902,2
TRAIN_3903,4
TRAIN_3904,4
TRAIN_3905,0
TRAIN_3906,3
TRAIN_3907,4
TRAIN_3908,1
TRAIN_3909,3
TRAIN_3910,1
TRAIN_3911,0
TRAIN_3912,1
TRAIN_3913,2
TRAIN_3914,2
TRAIN_3915,3
TRAIN_3916,0
TRAIN_3917,2
TRAIN_3918,1
TRAIN_3919,0
TRAIN_3920,1
TRAIN_3921,3
TRAIN_3922,0
TRAIN_3923,3
TRAIN_3924,3
TRAIN_3925,0
TRAIN_3926,4
TRAIN_3927,3
TRAIN_3928,1
TRAIN_3929,4
TRAIN_3930,1
TRAIN_3931,1
TRAIN_3932,4
TRAIN_3933,0
TRAIN_3934,4
TRAIN_3935,2
TRAIN_3936,0
TRAIN_3937,0
TRAIN_3938,2
TRAIN_3939,3
TRAIN_3940,3
TRAIN_3941,1
TRAIN_3942,4
TRAIN_3943,2
TRAIN_3944,2
TRAIN_3945,0
TRAIN_3946,4
TRAIN_3947,4
TRAIN_3948,3
TRAIN_3949,4
TRAIN_3950,3
TRAIN_3951,3
TRAIN_3952,4
TRAIN_3953,0
TRAIN_3954,1
TRAIN_3955,0
TRAIN_3956,1
TRAIN_3957,2
TRAIN_3958,4
TRAIN_3959,4
TRAIN_3960,4
TRAIN_3961,0
TRAIN_3962,2
TRAIN_3963,4
TRAIN_3964,1
TRAIN_3965,0
TRAIN_3966,4
TRAIN_3967,4
TRAIN_3968,3
TRAIN_3969,3
TRAIN_3970,4
TRAIN_3971,4
TRAIN_3972,4
TRAIN_3973,0
TRAIN_3974,1
TRAIN_3975,2
TRAIN_3976,0
TRAIN_3977,1
TRAIN_3978,1
TRAIN_3979,0
TRAIN_3980,1
TRAIN_3981,2
TRAIN_3982,1
TRAIN_3983,2
TRAIN_3984,2
TRAIN_3985,1
TRAIN_3986,4
TRAIN_3987,3
TRAIN_3988,0
TRAIN_3989,4
TRAIN_3990,1
TRAIN_3991,1
TRAIN_3992,1
TRAIN_3993,1
TRAIN_3994,4
TRAIN_3995,3
TRAIN_3996,4
TRAIN_3997,0
TRAIN_3998,2
TRAIN_3999,2
TRAIN_4000,0
TRAIN_4001,1
TRAIN_4002,4
TRAIN_4003,1
TRAIN_4004,1
TRAIN_4005,4
TRAIN_4006,0
TRAIN_4007,2
TRAIN_4008,0
TRAIN_4009,0
TRAIN_4010,2
TRAIN_4011,1
TRAIN_4012,0
TRAIN_4013,2
TRAIN_4014,1
TRAIN_4015,3
TRAIN_4016,4
TRAIN_4017,1
TRAIN_4018,3
TRAIN_4019,3
TRAIN_4020,0
TRAIN_4021,4
TRAIN_4022,1
TRAIN_4023,2
TRAIN_4024,3
TRAIN_4025,4
TRAIN_4026,1
TRAIN_4027,1
TRAIN_4028,3
TRAIN_4029,0
TRAIN_4030,2
TRAIN_4031,0
TRAIN_4032,4
TRAIN_4033,1
TRAIN_4034,4
TRAIN_4035,1
TRAIN_4036,3
TRAIN_4037,0
TRAIN_4038,1
TRAIN_4039,0
TRAIN_4040,2
TRAIN_4041,1
TRAIN_4042,3
TRAIN_4043,0
TRAIN_4044,0
TRAIN_4045,1
TRAIN_4046,0
TRAIN_4047,0
TRAIN_4048,0
TRAIN_4049,2
TRAIN_4050,2
TRAIN_4051,4
TRAIN_4052,0
TRAIN_4053,2
TRAIN_4054,3
TRAIN_4055,4
TRAIN_4056,1
TRAIN_4057,0
TRAIN_4058,4
TRAIN_4059,3
TRAIN_4060,2
TRAIN_4061,2
TRAIN_4062,1
TRAIN_4063,0
TRAIN_4064,2
TRAIN_4065,4
TRAIN_4066,0
TRAIN_4067,3
TRAIN_4068,1
TRAIN_4069,3
TRAIN_4070,1
TRAIN_4071,3
TRAIN_4072,2
TRAIN_4073,2
TRAIN_4074,3
TRAIN_4075,3
TRAIN_4076,0
TRAIN_4077,0
TRAIN_4078,3
TRAIN_4079,4
TRAIN_4080,0
TRAIN_4081,4
TRAIN_4082,0
TRAIN_4083,3
TRAIN_4084,3
TRAIN_4085,3
TRAIN_4086,0
TRAIN_4087,1
TRAIN_4088,1
TRAIN_4089,3
TRAIN_4090,3
TRAIN_4091,3
TRAIN_4092,1
TRAIN_4093,3
TRAIN_4094,0
TRAIN_4095,4
TRAIN_4096,4
TRAIN_4097,1
TRAIN_4098,0
TRAIN_4099,0
TRAIN_4100,1
TRAIN_4101,3
TRAIN_4102,4
TRAIN_4103,4
TRAIN_4104,3
TRAIN_4105,2
TRAIN_4106,3
TRAIN_4107,4
TRAIN_4108,0
TRAIN_4109,4
TRAIN_4110,3
TRAIN_4111,2
TRAIN_4112,1
TRAIN_4113,3
TRAIN_4114,2
TRAIN_4115,1
TRAIN_4116,2
TRAIN_4117,4
TRAIN_4118,2
TRAIN_4119,3
TRAIN_4120,3
TRAIN_4121,1
TRAIN_4122,1
TRAIN_4123,4
TRAIN_4124,4
TRAIN_4125,0
TRAIN_4126,0
TRAIN_4127,2
TRAIN_4128,3
TRAIN_4129,0
TRAIN_4130,3
TRAIN_4131,1
TRAIN_4132,2
TRAIN_4133,1
TRAIN_4134,1
TRAIN_4135,2
TRAIN_4136,2
TRAIN_4137,0
TRAIN_4138,0
TRAIN_4139,3
TRAIN_4140,3
TRAIN_4141,4
TRAIN_4142,3
TRAIN_4143,2
TRAIN_4144,4
TRAIN_4145,3
TRAIN_4146,4
TRAIN_4147,1
TRAIN_4148,3
TRAIN_4149,2
TRAIN_4150,2
TRAIN_4151,4
TRAIN_4152,0
TRAIN_4153,1
TRAIN_4154,1
TRAIN_4155,0
TRAIN_4156,3
TRAIN_4157,1
TRAIN_4158,3
TRAIN_4159,4
TRAIN_4160,4
TRAIN_4161,3
TRAIN_4162,2
TRAIN_4163,3
TRAIN_4164,3
TRAIN_4165,0
TRAIN_4166,2
TRAIN_4167,2
TRAIN_4168,2
TRAIN_4169,4
TRAIN_4170,1
TRAIN_4171,2
TRAIN_4172,2
TRAIN_4173,3
TRAIN_4174,3
TRAIN_4175,3
TRAIN_4176,1
TRAIN_4177,2
TRAIN_4178,0
TRAIN_4179,1
TRAIN_4180,3
TRAIN_4181,3
TRAIN_4182,2
TRAIN_4183,0
TRAIN_4184,3
TRAIN_4185,4
TRAIN_4186,3
TRAIN_4187,3
TRAIN_4188,1
TRAIN_4189,2
TRAIN_4190,2
TRAIN_4191,3
TRAIN_4192,4
TRAIN_4193,4
TRAIN_4194,4
TRAIN_4195,1
TRAIN_4196,2
TRAIN_4197,4
TRAIN_4198,1
TRAIN_4199,0
TRAIN_4200,1
TRAIN_4201,0
TRAIN_4202,2
TRAIN_4203,1
TRAIN_4204,1
TRAIN_4205,2
TRAIN_4206,4
TRAIN_4207,1
TRAIN_4208,1
TRAIN_4209,1
TRAIN_4210,1
TRAIN_4211,1
TRAIN_4212,2
TRAIN_4213,4
TRAIN_4214,3
TRAIN_4215,3
TRAIN_4216,3
TRAIN_4217,0
TRAIN_4218,2
TRAIN_4219,3
TRAIN_4220,4
TRAIN_4221,0
TRAIN_4222,0
TRAIN_4223,4
TRAIN_4224,0
TRAIN_4225,0
TRAIN_4226,0
TRAIN_4227,0
TRAIN_4228,0
TRAIN_4229,1
TRAIN_4230,0
TRAIN_4231,1
TRAIN_4232,1
TRAIN_4233,4
TRAIN_4234,3
TRAIN_4235,1
TRAIN_4236,1
TRAIN_4237,2
TRAIN_4238,1
TRAIN_4239,2
TRAIN_4240,2
TRAIN_4241,3
TRAIN_4242,0
TRAIN_4243,1
TRAIN_4244,4
TRAIN_4245,4
TRAIN_4246,4
TRAIN_4247,0
TRAIN_4248,3
TRAIN_4249,3
TRAIN_4250,1
TRAIN_4251,3
TRAIN_4252,1
TRAIN_4253,4
TRAIN_4254,2
TRAIN_4255,1
TRAIN_4256,2
TRAIN_4257,3
TRAIN_4258,2
TRAIN_4259,3
TRAIN_4260,2
TRAIN_4261,3
TRAIN_4262,0
TRAIN_4263,2
TRAIN_4264,1
TRAIN_4265,0
TRAIN_4266,1
TRAIN_4267,0
TRAIN_4268,2
TRAIN_4269,2
TRAIN_4270,0
TRAIN_4271,4
TRAIN_4272,3
TRAIN_4273,3
TRAIN_4274,4
TRAIN_4275,3
TRAIN_4276,3
TRAIN_4277,3
TRAIN_4278,3
TRAIN_4279,2
TRAIN_4280,1
TRAIN_4281,0
TRAIN_4282,1
TRAIN_4283,0
TRAIN_4284,4
TRAIN_4285,1
TRAIN_4286,4
TRAIN_4287,0
TRAIN_4288,0
TRAIN_4289,1
TRAIN_4290,1
TRAIN_4291,1
TRAIN_4292,0
TRAIN_4293,3
TRAIN_4294,4
TRAIN_4295,4
TRAIN_4296,1
TRAIN_4297,3
TRAIN_4298,0
TRAIN_4299,4
TRAIN_4300,3
TRAIN_4301,4
TRAIN_4302,1
TRAIN_4303,3
TRAIN_4304,4
TRAIN_4305,4
TRAIN_4306,4
TRAIN_4307,0
TRAIN_4308,3
TRAIN_4309,1
TRAIN_4310,1
TRAIN_4311,3
TRAIN_4312,3
TRAIN_4313,0
TRAIN_4314,3
TRAIN_4315,2
TRAIN_4316,0
TRAIN_4317,1
TRAIN_4318,1
TRAIN_4319,4
TRAIN_4320,3
TRAIN_4321,0
TRAIN_4322,4
TRAIN_4323,0
TRAIN_4324,0
TRAIN_4325,4
TRAIN_4326,1
TRAIN_4327,2
TRAIN_4328,4
TRAIN_4329,1
TRAIN_4330,1
TRAIN_4331,2
TRAIN_4332,4
TRAIN_4333,4
TRAIN_4334,2
TRAIN_4335,2
TRAIN_4336,4
TRAIN_4337,4
TRAIN_4338,0
TRAIN_4339,1
TRAIN_4340,0
TRAIN_4341,1
TRAIN_4342,0
TRAIN_4343,1
TRAIN_4344,2
TRAIN_4345,3
TRAIN_4346,4
TRAIN_4347,3
TRAIN_4348,1
TRAIN_4349,2
TRAIN_4350,1
TRAIN_4351,1
TRAIN_4352,4
TRAIN_4353,1
TRAIN_4354,2
TRAIN_4355,1
TRAIN_4356,3
TRAIN_4357,3
TRAIN_4358,3
TRAIN_4359,0
TRAIN_4360,4
TRAIN_4361,0
TRAIN_4362,1
TRAIN_4363,3
TRAIN_4364,3
TRAIN_4365,3
TRAIN_4366,1
TRAIN_4367,4
TRAIN_4368,3
TRAIN_4369,4
TRAIN_4370,1
TRAIN_4371,4
TRAIN_4372,0
TRAIN_4373,2
TRAIN_4374,3
TRAIN_4375,4
TRAIN_4376,2
TRAIN_4377,2
TRAIN_4378,0
TRAIN_4379,1
TRAIN_4380,3
TRAIN_4381,2
TRAIN_4382,2
TRAIN_4383,2
TRAIN_4384,3
TRAIN_4385,1
TRAIN_4386,4
TRAIN_4387,1
TRAIN_4388,4
TRAIN_4389,1
TRAIN_4390,0
TRAIN_4391,3
TRAIN_4392,0
TRAIN_4393,3
TRAIN_4394,2
TRAIN_4395,4
TRAIN_4396,1
TRAIN_4397,3
TRAIN_4398,3
TRAIN_4399,4
TRAIN_4400,3
TRAIN_4401,3
TRAIN_4402,3
TRAIN_4403,1
TRAIN_4404,0
TRAIN_4405,2
TRAIN_4406,4
TRAIN_4407,1
TRAIN_4408,4
TRAIN_4409,0
TRAIN_4410,0
TRAIN_4411,2
TRAIN_4412,3
TRAIN_4413,0
TRAIN_4414,0
TRAIN_4415,1
TRAIN_4416,4
TRAIN_4417,1
TRAIN_4418,4
TRAIN_4419,0
TRAIN_4420,4
TRAIN_4421,3
TRAIN_4422,4
TRAIN_4423,1
TRAIN_4424,3
TRAIN_4425,1
TRAIN_4426,2
TRAIN_4427,4
TRAIN_4428,0
TRAIN_4429,4
TRAIN_4430,1
TRAIN_4431,1
TRAIN_4432,4
TRAIN_4433,4
TRAIN_4434,0
TRAIN_4435,4
TRAIN_4436,0
TRAIN_4437,3
TRAIN_4438,3
TRAIN_4439,2
TRAIN_4440,0
TRAIN_4441,2
TRAIN_4442,3
TRAIN_4443,2
TRAIN_4444,2
TRAIN_4445,2
TRAIN_4446,3
TRAIN_4447,4
TRAIN_4448,4
TRAIN_4449,4
TRAIN_4450,0
TRAIN_4451,3
TRAIN_4452,4
TRAIN_4453,1
TRAIN_4454,3
TRAIN_4455,2
TRAIN_4456,0
TRAIN_4457,1
TRAIN_4458,2
TRAIN_4459,0
TRAIN_4460,4
TRAIN_4461,0
TRAIN_4462,4
TRAIN_4463,0
TRAIN_4464,1
TRAIN_4465,1
TRAIN_4466,3
TRAIN_4467,2
TRAIN_4468,2
TRAIN_4469,2
TRAIN_4470,1
TRAIN_4471,4
TRAIN_4472,1
TRAIN_4473,4
TRAIN_4474,2
TRAIN_4475,2
TRAIN_4476,4
TRAIN_4477,0
TRAIN_4478,3
TRAIN_4479,3
TRAIN_4480,0
TRAIN_4481,0
TRAIN_4482,1
TRAIN_4483,2
TRAIN_4484,3
TRAIN_4485,1
TRAIN_4486,2
TRAIN_4487,2
TRAIN_4488,0
TRAIN_4489,4
TRAIN_4490,2
TRAIN_4491,0
TRAIN_4492,4
TRAIN_4493,4
TRAIN_4494,3
TRAIN_4495,2
TRAIN_4496,0
TRAIN_4497,1
TRAIN_4498,2
TRAIN_4499,2
TRAIN_4500,0
TRAIN_4501,3
TRAIN_4502,4
TRAIN_4503,0
TRAIN_4504,2
TRAIN_4505,0
TRAIN_4506,4
TRAIN_4507,3
TRAIN_4508,0
TRAIN_4509,4
TRAIN_4510,4
TRAIN_4511,2
TRAIN_4512,4
TRAIN_4513,2
TRAIN_4514,4
TRAIN_4515,4
TRAIN_4516,4
TRAIN_4517,2
TRAIN_4518,2
TRAIN_4519,4
TRAIN_4520,3
TRAIN_4521,1
TRAIN_4522,1
TRAIN_4523,2
TRAIN_4524,4
TRAIN_4525,0
TRAIN_4526,2
TRAIN_4527,3
TRAIN_4528,1
TRAIN_4529,0
TRAIN_4530,4
TRAIN_4531,4
TRAIN_4532,3
TRAIN_4533,0
TRAIN_4534,2
TRAIN_4535,4
TRAIN_4536,2
TRAIN_4537,4
TRAIN_4538,2
TRAIN_4539,0
TRAIN_4540,4
TRAIN_4541,2
TRAIN_4542,3
TRAIN_4543,4
TRAIN_4544,0
TRAIN_4545,4
TRAIN_4546,4
TRAIN_4547,2
TRAIN_4548,1
TRAIN_4549,0
TRAIN_4550,0
TRAIN_4551,4
TRAIN_4552,0
TRAIN_4553,2
TRAIN_4554,0
TRAIN_4555,4
TRAIN_4556,0
TRAIN_4557,2
TRAIN_4558,1
TRAIN_4559,2
TRAIN_4560,0
TRAIN_4561,3
TRAIN_4562,4
TRAIN_4563,0
TRAIN_4564,1
TRAIN_4565,3
TRAIN_4566,4
TRAIN_4567,3
TRAIN_4568,4
TRAIN_4569,0
TRAIN_4570,2
TRAIN_4571,0
TRAIN_4572,3
TRAIN_4573,2
TRAIN_4574,0
TRAIN_4575,2
TRAIN_4576,1
TRAIN_4577,0
TRAIN_4578,3
TRAIN_4579,1
TRAIN_4580,0
TRAIN_4581,3
TRAIN_4582,1
TRAIN_4583,4
TRAIN_4584,3
TRAIN_4585,1
TRAIN_4586,1
TRAIN_4587,1
TRAIN_4588,3
TRAIN_4589,1
TRAIN_4590,1
TRAIN_4591,4
TRAIN_4592,4
TRAIN_4593,3
TRAIN_4594,0
TRAIN_4595,3
TRAIN_4596,0
TRAIN_4597,4
TRAIN_4598,3
TRAIN_4599,4
TRAIN_4600,2
TRAIN_4601,1
TRAIN_4602,0
TRAIN_4603,1
TRAIN_4604,2
TRAIN_4605,1
TRAIN_4606,2
TRAIN_4607,2
TRAIN_4608,1
TRAIN_4609,3
TRAIN_4610,3
TRAIN_4611,3
TRAIN_4612,3
TRAIN_4613,3
TRAIN_4614,2
TRAIN_4615,4
TRAIN_4616,4
TRAIN_4617,2
TRAIN_4618,0
TRAIN_4619,1
TRAIN_4620,4
TRAIN_4621,2
TRAIN_4622,4
TRAIN_4623,1
TRAIN_4624,1
TRAIN_4625,1
TRAIN_4626,4
TRAIN_4627,0
TRAIN_4628,1
TRAIN_4629,1
TRAIN_4630,2
TRAIN_4631,0
TRAIN_4632,2
TRAIN_4633,0
TRAIN_4634,3
TRAIN_4635,3
TRAIN_4636,1
TRAIN_4637,0
TRAIN_4638,1
TRAIN_4639,1
TRAIN_4640,2
TRAIN_4641,2
TRAIN_4642,4
TRAIN_4643,0
TRAIN_4644,2
TRAIN_4645,4
TRAIN_4646,3
TRAIN_4647,3
TRAIN_4648,3
TRAIN_4649,4
TRAIN_4650,3
TRAIN_4651,4
TRAIN_4652,2
TRAIN_4653,1
TRAIN_4654,0
TRAIN_4655,3
TRAIN_4656,1
TRAIN_4657,2
TRAIN_4658,2
TRAIN_4659,2
TRAIN_4660,2
TRAIN_4661,1
TRAIN_4662,4
TRAIN_4663,4
TRAIN_4664,3
TRAIN_4665,1
TRAIN_4666,4
TRAIN_4667,4
TRAIN_4668,2
TRAIN_4669,4
TRAIN_4670,4
TRAIN_4671,1
TRAIN_4672,2
TRAIN_4673,0
TRAIN_4674,3
TRAIN_4675,0
TRAIN_4676,0
TRAIN_4677,0
TRAIN_4678,2
TRAIN_4679,3
TRAIN_4680,1
TRAIN_4681,3
TRAIN_4682,2
TRAIN_4683,2
TRAIN_4684,4
TRAIN_4685,0
TRAIN_4686,3
TRAIN_4687,2
TRAIN_4688,1
TRAIN_4689,2
TRAIN_4690,2
TRAIN_4691,4
TRAIN_4692,3
TRAIN_4693,0
TRAIN_4694,2
TRAIN_4695,3
TRAIN_4696,2
TRAIN_4697,2
TRAIN_4698,4
TRAIN_4699,0
TRAIN_4700,0
TRAIN_4701,2
TRAIN_4702,3
TRAIN_4703,2
TRAIN_4704,3
TRAIN_4705,0
TRAIN_4706,3
TRAIN_4707,3
TRAIN_4708,3
TRAIN_4709,1
TRAIN_4710,3
TRAIN_4711,2
TRAIN_4712,1
TRAIN_4713,1
TRAIN_4714,0
TRAIN_4715,2
TRAIN_4716,0
TRAIN_4717,4
TRAIN_4718,4
TRAIN_4719,4
TRAIN_4720,1
TRAIN_4721,0
TRAIN_4722,2
TRAIN_4723,4
TRAIN_4724,0
TRAIN_4725,0
TRAIN_4726,3
TRAIN_4727,0
TRAIN_4728,1
TRAIN_4729,0
TRAIN_4730,1
TRAIN_4731,4
TRAIN_4732,0
TRAIN_4733,2
TRAIN_4734,0
TRAIN_4735,4
TRAIN_4736,2
TRAIN_4737,0
TRAIN_4738,1
TRAIN_4739,3
TRAIN_4740,2
TRAIN_4741,0
TRAIN_4742,4
TRAIN_4743,2
TRAIN_4744,4
TRAIN_4745,2
TRAIN_4746,3
TRAIN_4747,0
TRAIN_4748,2
TRAIN_4749,4
TRAIN_4750,3
TRAIN_4751,4
TRAIN_4752,4
TRAIN_4753,0
TRAIN_4754,1
TRAIN_4755,2
TRAIN_4756,4
TRAIN_4757,1
TRAIN_4758,2
TRAIN_4759,3
TRAIN_4760,1
TRAIN_4761,1
TRAIN_4762,0
TRAIN_4763,3
TRAIN_4764,1
TRAIN_4765,2
TRAIN_4766,4
TRAIN_4767,3
TRAIN_4768,1
TRAIN_4769,3
TRAIN_4770,1
TRAIN_4771,3
TRAIN_4772,1
TRAIN_4773,1
TRAIN_4774,4
TRAIN_4775,4
TRAIN_4776,0
TRAIN_4777,3
TRAIN_4778,4
TRAIN_4779,0
TRAIN_4780,2
TRAIN_4781,1
TRAIN_4782,2
TRAIN_4783,1
TRAIN_4784,0
TRAIN_4785,0
TRAIN_4786,0
TRAIN_4787,4
TRAIN_4788,1
TRAIN_4789,1
TRAIN_4790,0
TRAIN_4791,0
TRAIN_4792,1
TRAIN_4793,4
TRAIN_4794,0
TRAIN_4795,0
TRAIN_4796,4
TRAIN_4797,1
TRAIN_4798,3
TRAIN_4799,3
TRAIN_4800,1
TRAIN_4801,2
TRAIN_4802,1
TRAIN_4803,0
TRAIN_4804,1
TRAIN_4805,1
TRAIN_4806,2
TRAIN_4807,2
TRAIN_4808,0
TRAIN_4809,0
TRAIN_4810,1
TRAIN_4811,2
TRAIN_4812,0
TRAIN_4813,1
TRAIN_4814,3
TRAIN_4815,1
TRAIN_4816,1
TRAIN_4817,1
TRAIN_4818,3
TRAIN_4819,2
TRAIN_4820,2
TRAIN_4821,4
TRAIN_4822,4
TRAIN_4823,3
TRAIN_4824,4
TRAIN_4825,1
TRAIN_4826,0
TRAIN_4827,2
TRAIN_4828,1
TRAIN_4829,0
TRAIN_4830,1
TRAIN_4831,1
TRAIN_4832,4
TRAIN_4833,1
TRAIN_4834,4
TRAIN_4835,2
TRAIN_4836,2
TRAIN_4837,4
TRAIN_4838,3
TRAIN_4839,4
TRAIN_4840,0
TRAIN_4841,4
TRAIN_4842,1
TRAIN_4843,1
TRAIN_4844,2
TRAIN_4845,4
TRAIN_4846,2
TRAIN_4847,0
TRAIN_4848,2
TRAIN_4849,0
TRAIN_4850,2
TRAIN_4851,2
TRAIN_4852,2
TRAIN_4853,4
TRAIN_4854,4
TRAIN_4855,1
TRAIN_4856,2
TRAIN_4857,2
TRAIN_4858,3
TRAIN_4859,2
TRAIN_4860,2
TRAIN_4861,4
TRAIN_4862,0
TRAIN_4863,4
TRAIN_4864,4
TRAIN_4865,0
TRAIN_4866,4
TRAIN_4867,0
TRAIN_4868,0
TRAIN_4869,4
TRAIN_4870,3
TRAIN_4871,4
TRAIN_4872,2
TRAIN_4873,4
TRAIN_4874,3
TRAIN_4875,3
TRAIN_4876,3
TRAIN_4877,3
TRAIN_4878,4
TRAIN_4879,0
TRAIN_4880,2
TRAIN_4881,0
TRAIN_4882,3
TRAIN_4883,0
TRAIN_4884,2
TRAIN_4885,2
TRAIN_4886,4
TRAIN_4887,3
TRAIN_4888,4
TRAIN_4889,3
TRAIN_4890,3
TRAIN_4891,2
TRAIN_4892,3
TRAIN_4893,2
TRAIN_4894,4
TRAIN_4895,1
TRAIN_4896,2
TRAIN_4897,1
TRAIN_4898,3
TRAIN_4899,1
TRAIN_4900,1
TRAIN_4901,2
TRAIN_4902,2
TRAIN_4903,0
TRAIN_4904,3
TRAIN_4905,0
TRAIN_4906,3
TRAIN_4907,4
TRAIN_4908,3
TRAIN_4909,3
TRAIN_4910,3
TRAIN_4911,4
TRAIN_4912,4
TRAIN_4913,2
TRAIN_4914,0
TRAIN_4915,0
TRAIN_4916,0
TRAIN_4917,0
TRAIN_4918,1
TRAIN_4919,3
TRAIN_4920,3
TRAIN_4921,3
TRAIN_4922,0
TRAIN_4923,1
TRAIN_4924,3
TRAIN_4925,2
TRAIN_4926,2
TRAIN_4927,0
TRAIN_4928,2
TRAIN_4929,4
TRAIN_4930,4
TRAIN_4931,2
TRAIN_4932,2
TRAIN_4933,3
TRAIN_4934,1
TRAIN_4935,0
TRAIN_4936,4
TRAIN_4937,2
TRAIN_4938,1
TRAIN_4939,2
TRAIN_4940,1
TRAIN_4941,4
TRAIN_4942,4
TRAIN_4943,3
TRAIN_4944,4
TRAIN_4945,3
TRAIN_4946,2
TRAIN_4947,1
TRAIN_4948,1
TRAIN_4949,1
TRAIN_4950,3
TRAIN_4951,0
TRAIN_4952,2
TRAIN_4953,1
TRAIN_4954,2
TRAIN_4955,4
TRAIN_4956,0
TRAIN_4957,3
TRAIN_4958,1
TRAIN_4959,3
TRAIN_4960,1
TRAIN_4961,2
TRAIN_4962,2
TRAIN_4963,1
TRAIN_4964,0
TRAIN_4965,0
TRAIN_4966,2
TRAIN_4967,1
TRAIN_4968,3
TRAIN_4969,0
TRAIN_4970,2
TRAIN_4971,0
TRAIN_4972,2
TRAIN_4973,0
TRAIN_4974,3
TRAIN_4975,3
TRAIN_4976,3
TRAIN_4977,0
TRAIN_4978,1
TRAIN_4979,3
TRAIN_4980,3
TRAIN_4981,1
TRAIN_4982,3
TRAIN_4983,0
TRAIN_4984,4
TRAIN_4985,4
TRAIN_4986,3
TRAIN_4987,0
TRAIN_4988,4
TRAIN_4989,2
TRAIN_4990,2
TRAIN_4991,2
TRAIN_4992,4
TRAIN_4993,4
TRAIN_4994,1
TRAIN_4995,1
TRAIN_4996,4
TRAIN_4997,3
TRAIN_4998,2
TRAIN_4999,4
TRAIN_5000,3
TRAIN_5001,3
TRAIN_5002,3
TRAIN_5003,3
TRAIN_5004,4
TRAIN_5005,3
TRAIN_5006,3
TRAIN_5007,0
TRAIN_5008,4
TRAIN_5009,3
TRAIN_5010,2
TRAIN_5011,1
TRAIN_5012,0
TRAIN_5013,1
TRAIN_5014,2
TRAIN_5015,3
TRAIN_5016,4
TRAIN_5017,4
TRAIN_5018,2
TRAIN_5019,2
TRAIN_5020,1
TRAIN_5021,3
TRAIN_5022,3
TRAIN_5023,1
TRAIN_5024,1
TRAIN_5025,2
TRAIN_5026,0
TRAIN_5027,2
TRAIN_5028,1
TRAIN_5029,0
TRAIN_5030,4
TRAIN_5031,2
TRAIN_5032,2
TRAIN_5033,2
TRAIN_5034,2
TRAIN_5035,4
TRAIN_5036,2
TRAIN_5037,2
TRAIN_5038,1
TRAIN_5039,0
TRAIN_5040,4
TRAIN_5041,1
TRAIN_5042,2
TRAIN_5043,0
TRAIN_5044,0
TRAIN_5045,2
TRAIN_5046,0
TRAIN_5047,3
TRAIN_5048,2
TRAIN_5049,0
TRAIN_5050,3
TRAIN_5051,3
TRAIN_5052,4
TRAIN_5053,0
TRAIN_5054,0
TRAIN_5055,2
TRAIN_5056,3
TRAIN_5057,1
TRAIN_5058,1
TRAIN_5059,3
TRAIN_5060,0
TRAIN_5061,0
TRAIN_5062,2
TRAIN_5063,0
TRAIN_5064,4
TRAIN_5065,2
TRAIN_5066,4
TRAIN_5067,2
TRAIN_5068,3
TRAIN_5069,2
TRAIN_5070,3
TRAIN_5071,2
TRAIN_5072,4
TRAIN_5073,4
TRAIN_5074,1
TRAIN_5075,0
TRAIN_5076,4
TRAIN_5077,4
TRAIN_5078,2
TRAIN_5079,3
TRAIN_5080,0
TRAIN_5081,4
TRAIN_5082,1
TRAIN_5083,3
TRAIN_5084,2
TRAIN_5085,4
TRAIN_5086,3
